entity_id,state,last_changed
sensor.balkonkraftwerk_power,86.7,2024-11-28T08:53:08.539Z
sensor.balkonkraftwerk_power,85.8,2024-11-28T08:53:13.538Z
sensor.balkonkraftwerk_power,85.5,2024-11-28T08:53:18.539Z
sensor.balkonkraftwerk_power,85.2,2024-11-28T08:53:23.538Z
sensor.balkonkraftwerk_power,84.6,2024-11-28T08:53:28.538Z
sensor.balkonkraftwerk_power,83.6,2024-11-28T08:53:33.536Z
sensor.balkonkraftwerk_power,82.2,2024-11-28T08:53:38.540Z
sensor.balkonkraftwerk_power,81.4,2024-11-28T08:53:43.536Z
sensor.balkonkraftwerk_power,80.5,2024-11-28T08:53:48.537Z
sensor.balkonkraftwerk_power,80.0,2024-11-28T08:53:53.540Z
sensor.balkonkraftwerk_power,79.5,2024-11-28T08:53:58.539Z
sensor.balkonkraftwerk_power,79.3,2024-11-28T08:54:03.538Z
sensor.balkonkraftwerk_power,79.2,2024-11-28T08:54:08.539Z
sensor.balkonkraftwerk_power,79.1,2024-11-28T08:54:13.539Z
sensor.balkonkraftwerk_power,78.7,2024-11-28T08:54:18.537Z
sensor.balkonkraftwerk_power,78.1,2024-11-28T08:54:23.538Z
sensor.balkonkraftwerk_power,77.4,2024-11-28T08:54:28.539Z
sensor.balkonkraftwerk_power,76.8,2024-11-28T08:54:33.538Z
sensor.balkonkraftwerk_power,76.2,2024-11-28T08:54:38.538Z
sensor.balkonkraftwerk_power,75.5,2024-11-28T08:54:43.538Z
sensor.balkonkraftwerk_power,75.0,2024-11-28T08:54:48.539Z
sensor.balkonkraftwerk_power,74.4,2024-11-28T08:54:53.537Z
sensor.balkonkraftwerk_power,74.0,2024-11-28T08:54:58.539Z
sensor.balkonkraftwerk_power,74.4,2024-11-28T08:55:08.537Z
sensor.balkonkraftwerk_power,75.1,2024-11-28T08:55:13.539Z
sensor.balkonkraftwerk_power,76.3,2024-11-28T08:55:18.539Z
sensor.balkonkraftwerk_power,77.9,2024-11-28T08:55:23.538Z
sensor.balkonkraftwerk_power,79.7,2024-11-28T08:55:28.538Z
sensor.balkonkraftwerk_power,81.7,2024-11-28T08:55:33.541Z
sensor.balkonkraftwerk_power,83.5,2024-11-28T08:55:38.540Z
sensor.balkonkraftwerk_power,85.7,2024-11-28T08:55:43.538Z
sensor.balkonkraftwerk_power,88.0,2024-11-28T08:55:48.540Z
sensor.balkonkraftwerk_power,90.1,2024-11-28T08:55:53.538Z
sensor.balkonkraftwerk_power,92.0,2024-11-28T08:55:58.537Z
sensor.balkonkraftwerk_power,94.3,2024-11-28T08:56:03.538Z
sensor.balkonkraftwerk_power,95.4,2024-11-28T08:56:08.538Z
sensor.balkonkraftwerk_power,96.2,2024-11-28T08:56:13.538Z
sensor.balkonkraftwerk_power,96.7,2024-11-28T08:56:18.540Z
sensor.balkonkraftwerk_power,97.1,2024-11-28T08:56:23.538Z
sensor.balkonkraftwerk_power,97.5,2024-11-28T08:56:28.541Z
sensor.balkonkraftwerk_power,97.9,2024-11-28T08:56:33.540Z
sensor.balkonkraftwerk_power,98.8,2024-11-28T08:56:38.540Z
sensor.balkonkraftwerk_power,100.3,2024-11-28T08:56:43.539Z
sensor.balkonkraftwerk_power,102.4,2024-11-28T08:56:48.540Z
sensor.balkonkraftwerk_power,105.1,2024-11-28T08:56:53.539Z
sensor.balkonkraftwerk_power,108.3,2024-11-28T08:56:58.545Z
sensor.balkonkraftwerk_power,111.6,2024-11-28T08:57:03.540Z
sensor.balkonkraftwerk_power,114.5,2024-11-28T08:57:08.540Z
sensor.balkonkraftwerk_power,117.1,2024-11-28T08:57:13.540Z
sensor.balkonkraftwerk_power,119.9,2024-11-28T08:57:18.541Z
sensor.balkonkraftwerk_power,122.4,2024-11-28T08:57:23.541Z
sensor.balkonkraftwerk_power,127.1,2024-11-28T08:57:28.539Z
sensor.balkonkraftwerk_power,147.1,2024-11-28T08:57:33.540Z
sensor.balkonkraftwerk_power,357.4,2024-11-28T08:57:38.543Z
sensor.balkonkraftwerk_power,334.1,2024-11-28T08:57:43.540Z
sensor.balkonkraftwerk_power,507.1,2024-11-28T08:57:48.541Z
sensor.balkonkraftwerk_power,351.6,2024-11-28T08:57:53.543Z
sensor.balkonkraftwerk_power,353.4,2024-11-28T08:57:58.541Z
sensor.balkonkraftwerk_power,595.0,2024-11-28T08:58:03.545Z
sensor.balkonkraftwerk_power,608.1,2024-11-28T08:58:08.540Z
sensor.balkonkraftwerk_power,580.5,2024-11-28T08:58:13.541Z
sensor.balkonkraftwerk_power,575.6,2024-11-28T08:58:18.543Z
sensor.balkonkraftwerk_power,606.6,2024-11-28T08:58:23.540Z
sensor.balkonkraftwerk_power,611.5,2024-11-28T08:58:28.542Z
sensor.balkonkraftwerk_power,596.2,2024-11-28T08:58:33.540Z
sensor.balkonkraftwerk_power,555.1,2024-11-28T08:58:38.540Z
sensor.balkonkraftwerk_power,388.0,2024-11-28T08:58:43.542Z
sensor.balkonkraftwerk_power,182.8,2024-11-28T08:58:48.542Z
sensor.balkonkraftwerk_power,297.7,2024-11-28T08:58:53.539Z
sensor.balkonkraftwerk_power,396.8,2024-11-28T08:58:58.541Z
sensor.balkonkraftwerk_power,468.6,2024-11-28T08:59:03.541Z
sensor.balkonkraftwerk_power,375.2,2024-11-28T08:59:08.541Z
sensor.balkonkraftwerk_power,324.7,2024-11-28T08:59:13.541Z
sensor.balkonkraftwerk_power,479.5,2024-11-28T08:59:18.545Z
sensor.balkonkraftwerk_power,473.1,2024-11-28T08:59:23.539Z
sensor.balkonkraftwerk_power,605.3,2024-11-28T08:59:28.541Z
sensor.balkonkraftwerk_power,552.6,2024-11-28T08:59:33.541Z
sensor.balkonkraftwerk_power,537.0,2024-11-28T08:59:38.542Z
sensor.balkonkraftwerk_power,387.4,2024-11-28T08:59:43.540Z
sensor.balkonkraftwerk_power,424.0,2024-11-28T08:59:48.543Z
sensor.balkonkraftwerk_power,302.2,2024-11-28T08:59:53.541Z
sensor.balkonkraftwerk_power,235.1,2024-11-28T08:59:58.542Z
sensor.balkonkraftwerk_power,373.8,2024-11-28T09:00:03.543Z
sensor.balkonkraftwerk_power,279.8,2024-11-28T09:00:08.542Z
sensor.balkonkraftwerk_power,199.7,2024-11-28T09:00:13.541Z
sensor.balkonkraftwerk_power,120.4,2024-11-28T09:00:18.542Z
sensor.balkonkraftwerk_power,113.7,2024-11-28T09:00:23.543Z
sensor.balkonkraftwerk_power,111.4,2024-11-28T09:00:28.541Z
sensor.balkonkraftwerk_power,108.9,2024-11-28T09:00:33.542Z
sensor.balkonkraftwerk_power,107.7,2024-11-28T09:00:38.545Z
sensor.balkonkraftwerk_power,108.6,2024-11-28T09:00:43.543Z
sensor.balkonkraftwerk_power,112.5,2024-11-28T09:00:48.545Z
sensor.balkonkraftwerk_power,120.4,2024-11-28T09:00:53.543Z
sensor.balkonkraftwerk_power,173.7,2024-11-28T09:00:58.544Z
sensor.balkonkraftwerk_power,288.6,2024-11-28T09:01:03.541Z
sensor.balkonkraftwerk_power,473.9,2024-11-28T09:01:08.543Z
sensor.balkonkraftwerk_power,377.1,2024-11-28T09:01:13.542Z
sensor.balkonkraftwerk_power,255.6,2024-11-28T09:01:18.543Z
sensor.balkonkraftwerk_power,181.4,2024-11-28T09:01:23.542Z
sensor.balkonkraftwerk_power,201.8,2024-11-28T09:01:28.542Z
sensor.balkonkraftwerk_power,320.7,2024-11-28T09:01:33.544Z
sensor.balkonkraftwerk_power,466.0,2024-11-28T09:01:38.542Z
sensor.balkonkraftwerk_power,266.8,2024-11-28T09:01:43.542Z
sensor.balkonkraftwerk_power,207.3,2024-11-28T09:01:48.544Z
sensor.balkonkraftwerk_power,225.5,2024-11-28T09:01:53.547Z
sensor.balkonkraftwerk_power,243.7,2024-11-28T09:01:58.542Z
sensor.balkonkraftwerk_power,177.3,2024-11-28T09:02:03.543Z
sensor.balkonkraftwerk_power,228.3,2024-11-28T09:02:08.545Z
sensor.balkonkraftwerk_power,251.1,2024-11-28T09:02:13.544Z
sensor.balkonkraftwerk_power,179.8,2024-11-28T09:02:18.543Z
sensor.balkonkraftwerk_power,159.4,2024-11-28T09:02:23.543Z
sensor.balkonkraftwerk_power,143.4,2024-11-28T09:02:28.546Z
sensor.balkonkraftwerk_power,136.9,2024-11-28T09:02:33.544Z
sensor.balkonkraftwerk_power,128.5,2024-11-28T09:02:38.549Z
sensor.balkonkraftwerk_power,121.2,2024-11-28T09:02:43.543Z
sensor.balkonkraftwerk_power,114.8,2024-11-28T09:02:48.544Z
sensor.balkonkraftwerk_power,110.2,2024-11-28T09:02:53.545Z
sensor.balkonkraftwerk_power,106.7,2024-11-28T09:02:58.544Z
sensor.balkonkraftwerk_power,104.1,2024-11-28T09:03:03.546Z
sensor.balkonkraftwerk_power,102.5,2024-11-28T09:03:08.544Z
sensor.balkonkraftwerk_power,102.1,2024-11-28T09:03:13.545Z
sensor.balkonkraftwerk_power,103.4,2024-11-28T09:03:18.543Z
sensor.balkonkraftwerk_power,105.6,2024-11-28T09:03:23.544Z
sensor.balkonkraftwerk_power,109.8,2024-11-28T09:03:28.545Z
sensor.balkonkraftwerk_power,122.1,2024-11-28T09:03:33.545Z
sensor.balkonkraftwerk_power,298.9,2024-11-28T09:03:38.544Z
sensor.balkonkraftwerk_power,341.4,2024-11-28T09:03:43.545Z
sensor.balkonkraftwerk_power,250.4,2024-11-28T09:03:48.544Z
sensor.balkonkraftwerk_power,298.4,2024-11-28T09:03:53.546Z
sensor.balkonkraftwerk_power,417.9,2024-11-28T09:03:58.544Z
sensor.balkonkraftwerk_power,117.8,2024-11-28T09:04:03.545Z
sensor.balkonkraftwerk_power,95.0,2024-11-28T09:04:08.549Z
sensor.balkonkraftwerk_power,89.3,2024-11-28T09:04:13.547Z
sensor.balkonkraftwerk_power,84.7,2024-11-28T09:04:18.547Z
sensor.balkonkraftwerk_power,82.4,2024-11-28T09:04:23.544Z
sensor.balkonkraftwerk_power,81.2,2024-11-28T09:04:28.544Z
sensor.balkonkraftwerk_power,80.6,2024-11-28T09:04:33.545Z
sensor.balkonkraftwerk_power,80.1,2024-11-28T09:04:38.546Z
sensor.balkonkraftwerk_power,79.8,2024-11-28T09:04:43.545Z
sensor.balkonkraftwerk_power,79.7,2024-11-28T09:04:48.545Z
sensor.balkonkraftwerk_power,79.9,2024-11-28T09:04:58.546Z
sensor.balkonkraftwerk_power,80.0,2024-11-28T09:05:03.548Z
sensor.balkonkraftwerk_power,80.3,2024-11-28T09:05:08.548Z
sensor.balkonkraftwerk_power,80.5,2024-11-28T09:05:13.546Z
sensor.balkonkraftwerk_power,80.9,2024-11-28T09:05:18.547Z
sensor.balkonkraftwerk_power,81.9,2024-11-28T09:05:23.545Z
sensor.balkonkraftwerk_power,83.5,2024-11-28T09:05:28.550Z
sensor.balkonkraftwerk_power,86.5,2024-11-28T09:05:33.547Z
sensor.balkonkraftwerk_power,89.5,2024-11-28T09:05:38.547Z
sensor.balkonkraftwerk_power,92.7,2024-11-28T09:05:43.545Z
sensor.balkonkraftwerk_power,95.2,2024-11-28T09:05:48.548Z
sensor.balkonkraftwerk_power,96.7,2024-11-28T09:05:53.546Z
sensor.balkonkraftwerk_power,98.8,2024-11-28T09:05:58.547Z
sensor.balkonkraftwerk_power,96.2,2024-11-28T09:06:03.547Z
sensor.balkonkraftwerk_power,95.2,2024-11-28T09:06:08.547Z
sensor.balkonkraftwerk_power,104.6,2024-11-28T09:06:13.547Z
sensor.balkonkraftwerk_power,95.1,2024-11-28T09:06:18.547Z
sensor.balkonkraftwerk_power,92.6,2024-11-28T09:06:23.545Z
sensor.balkonkraftwerk_power,91.7,2024-11-28T09:06:28.548Z
sensor.balkonkraftwerk_power,92.2,2024-11-28T09:06:33.546Z
sensor.balkonkraftwerk_power,92.5,2024-11-28T09:06:38.546Z
sensor.balkonkraftwerk_power,93.3,2024-11-28T09:06:43.547Z
sensor.balkonkraftwerk_power,95.0,2024-11-28T09:06:48.547Z
sensor.balkonkraftwerk_power,98.0,2024-11-28T09:06:53.545Z
sensor.balkonkraftwerk_power,105.3,2024-11-28T09:06:58.547Z
sensor.balkonkraftwerk_power,212.0,2024-11-28T09:07:03.547Z
sensor.balkonkraftwerk_power,539.3,2024-11-28T09:07:08.547Z
sensor.balkonkraftwerk_power,563.6,2024-11-28T09:07:13.547Z
sensor.balkonkraftwerk_power,530.1,2024-11-28T09:07:18.546Z
sensor.balkonkraftwerk_power,365.7,2024-11-28T09:07:23.545Z
sensor.balkonkraftwerk_power,301.8,2024-11-28T09:07:28.549Z
sensor.balkonkraftwerk_power,142.3,2024-11-28T09:07:33.548Z
sensor.balkonkraftwerk_power,121.0,2024-11-28T09:07:38.549Z
sensor.balkonkraftwerk_power,91.8,2024-11-28T09:07:43.548Z
sensor.balkonkraftwerk_power,71.5,2024-11-28T09:07:48.546Z
sensor.balkonkraftwerk_power,66.8,2024-11-28T09:07:53.550Z
sensor.balkonkraftwerk_power,64.4,2024-11-28T09:07:58.546Z
sensor.balkonkraftwerk_power,62.7,2024-11-28T09:08:03.548Z
sensor.balkonkraftwerk_power,61.5,2024-11-28T09:08:08.548Z
sensor.balkonkraftwerk_power,60.3,2024-11-28T09:08:13.551Z
sensor.balkonkraftwerk_power,59.3,2024-11-28T09:08:18.547Z
sensor.balkonkraftwerk_power,58.5,2024-11-28T09:08:23.549Z
sensor.balkonkraftwerk_power,57.6,2024-11-28T09:08:28.548Z
sensor.balkonkraftwerk_power,56.8,2024-11-28T09:08:33.548Z
sensor.balkonkraftwerk_power,56.2,2024-11-28T09:08:38.549Z
sensor.balkonkraftwerk_power,55.7,2024-11-28T09:08:43.547Z
sensor.balkonkraftwerk_power,55.5,2024-11-28T09:08:48.550Z
sensor.balkonkraftwerk_power,55.3,2024-11-28T09:08:53.549Z
sensor.balkonkraftwerk_power,55.1,2024-11-28T09:08:58.548Z
sensor.balkonkraftwerk_power,54.7,2024-11-28T09:09:03.549Z
sensor.balkonkraftwerk_power,54.2,2024-11-28T09:09:08.548Z
sensor.balkonkraftwerk_power,53.9,2024-11-28T09:09:13.550Z
sensor.balkonkraftwerk_power,53.6,2024-11-28T09:09:18.551Z
sensor.balkonkraftwerk_power,53.3,2024-11-28T09:09:23.548Z
sensor.balkonkraftwerk_power,52.9,2024-11-28T09:09:28.550Z
sensor.balkonkraftwerk_power,52.2,2024-11-28T09:09:33.553Z
sensor.balkonkraftwerk_power,51.2,2024-11-28T09:09:38.549Z
sensor.balkonkraftwerk_power,50.1,2024-11-28T09:09:43.551Z
sensor.balkonkraftwerk_power,48.9,2024-11-28T09:09:48.549Z
sensor.balkonkraftwerk_power,47.7,2024-11-28T09:09:53.549Z
sensor.balkonkraftwerk_power,46.9,2024-11-28T09:09:58.548Z
sensor.balkonkraftwerk_power,46.7,2024-11-28T09:10:03.549Z
sensor.balkonkraftwerk_power,46.9,2024-11-28T09:10:08.549Z
sensor.balkonkraftwerk_power,47.2,2024-11-28T09:10:13.551Z
sensor.balkonkraftwerk_power,47.5,2024-11-28T09:10:18.550Z
sensor.balkonkraftwerk_power,48.0,2024-11-28T09:10:23.551Z
sensor.balkonkraftwerk_power,48.7,2024-11-28T09:10:28.552Z
sensor.balkonkraftwerk_power,49.7,2024-11-28T09:10:33.551Z
sensor.balkonkraftwerk_power,51.0,2024-11-28T09:10:38.550Z
sensor.balkonkraftwerk_power,52.6,2024-11-28T09:10:43.551Z
sensor.balkonkraftwerk_power,54.3,2024-11-28T09:10:48.553Z
sensor.balkonkraftwerk_power,56.3,2024-11-28T09:10:53.552Z
sensor.balkonkraftwerk_power,57.9,2024-11-28T09:10:58.549Z
sensor.balkonkraftwerk_power,60.1,2024-11-28T09:11:03.549Z
sensor.balkonkraftwerk_power,62.5,2024-11-28T09:11:08.549Z
sensor.balkonkraftwerk_power,65.2,2024-11-28T09:11:13.550Z
sensor.balkonkraftwerk_power,68.6,2024-11-28T09:11:18.549Z
sensor.balkonkraftwerk_power,73.9,2024-11-28T09:11:23.551Z
sensor.balkonkraftwerk_power,87.0,2024-11-28T09:11:28.551Z
sensor.balkonkraftwerk_power,105.8,2024-11-28T09:11:33.550Z
sensor.balkonkraftwerk_power,87.7,2024-11-28T09:11:38.555Z
sensor.balkonkraftwerk_power,81.9,2024-11-28T09:11:43.552Z
sensor.balkonkraftwerk_power,80.3,2024-11-28T09:11:48.551Z
sensor.balkonkraftwerk_power,80.6,2024-11-28T09:11:53.549Z
sensor.balkonkraftwerk_power,83.0,2024-11-28T09:11:58.553Z
sensor.balkonkraftwerk_power,97.2,2024-11-28T09:12:03.550Z
sensor.balkonkraftwerk_power,90.1,2024-11-28T09:12:08.551Z
sensor.balkonkraftwerk_power,82.3,2024-11-28T09:12:13.550Z
sensor.balkonkraftwerk_power,74.2,2024-11-28T09:12:18.553Z
sensor.balkonkraftwerk_power,89.3,2024-11-28T09:12:23.550Z
sensor.balkonkraftwerk_power,113.7,2024-11-28T09:12:28.552Z
sensor.balkonkraftwerk_power,92.0,2024-11-28T09:12:33.551Z
sensor.balkonkraftwerk_power,86.5,2024-11-28T09:12:38.551Z
sensor.balkonkraftwerk_power,82.1,2024-11-28T09:12:43.551Z
sensor.balkonkraftwerk_power,65.3,2024-11-28T09:12:48.553Z
sensor.balkonkraftwerk_power,64.3,2024-11-28T09:12:53.550Z
sensor.balkonkraftwerk_power,65.8,2024-11-28T09:12:58.551Z
sensor.balkonkraftwerk_power,68.6,2024-11-28T09:13:03.551Z
sensor.balkonkraftwerk_power,75.2,2024-11-28T09:13:08.554Z
sensor.balkonkraftwerk_power,160.8,2024-11-28T09:13:13.552Z
sensor.balkonkraftwerk_power,471.7,2024-11-28T09:13:18.552Z
sensor.balkonkraftwerk_power,583.8,2024-11-28T09:13:23.551Z
sensor.balkonkraftwerk_power,587.4,2024-11-28T09:13:28.552Z
sensor.balkonkraftwerk_power,170.0,2024-11-28T09:13:33.555Z
sensor.balkonkraftwerk_power,206.8,2024-11-28T09:13:38.553Z
sensor.balkonkraftwerk_power,488.2,2024-11-28T09:13:43.554Z
sensor.balkonkraftwerk_power,560.5,2024-11-28T09:13:48.556Z
sensor.balkonkraftwerk_power,453.7,2024-11-28T09:13:53.555Z
sensor.balkonkraftwerk_power,185.2,2024-11-28T09:13:58.554Z
sensor.balkonkraftwerk_power,545.6,2024-11-28T09:14:03.557Z
sensor.balkonkraftwerk_power,611.0,2024-11-28T09:14:08.552Z
sensor.balkonkraftwerk_power,607.8,2024-11-28T09:14:13.553Z
sensor.balkonkraftwerk_power,587.5,2024-11-28T09:14:18.552Z
sensor.balkonkraftwerk_power,405.9,2024-11-28T09:14:23.554Z
sensor.balkonkraftwerk_power,178.3,2024-11-28T09:14:28.553Z
sensor.balkonkraftwerk_power,497.8,2024-11-28T09:14:33.552Z
sensor.balkonkraftwerk_power,610.6,2024-11-28T09:14:38.553Z
sensor.balkonkraftwerk_power,610.4,2024-11-28T09:14:43.552Z
sensor.balkonkraftwerk_power,610.0,2024-11-28T09:14:48.552Z
sensor.balkonkraftwerk_power,611.7,2024-11-28T09:14:53.551Z
sensor.balkonkraftwerk_power,612.4,2024-11-28T09:14:58.552Z
sensor.balkonkraftwerk_power,559.5,2024-11-28T09:15:03.552Z
sensor.balkonkraftwerk_power,584.3,2024-11-28T09:15:08.552Z
sensor.balkonkraftwerk_power,288.9,2024-11-28T09:15:13.553Z
sensor.balkonkraftwerk_power,114.3,2024-11-28T09:15:18.552Z
sensor.balkonkraftwerk_power,128.9,2024-11-28T09:15:23.552Z
sensor.balkonkraftwerk_power,452.1,2024-11-28T09:15:28.553Z
sensor.balkonkraftwerk_power,605.8,2024-11-28T09:15:33.553Z
sensor.balkonkraftwerk_power,566.4,2024-11-28T09:15:38.553Z
sensor.balkonkraftwerk_power,610.2,2024-11-28T09:15:43.552Z
sensor.balkonkraftwerk_power,608.6,2024-11-28T09:15:48.553Z
sensor.balkonkraftwerk_power,596.3,2024-11-28T09:15:53.555Z
sensor.balkonkraftwerk_power,613.5,2024-11-28T09:15:58.555Z
sensor.balkonkraftwerk_power,612.8,2024-11-28T09:16:03.553Z
sensor.balkonkraftwerk_power,608.7,2024-11-28T09:16:08.556Z
sensor.balkonkraftwerk_power,606.6,2024-11-28T09:16:13.553Z
sensor.balkonkraftwerk_power,601.2,2024-11-28T09:16:18.554Z
sensor.balkonkraftwerk_power,603.0,2024-11-28T09:16:23.553Z
sensor.balkonkraftwerk_power,612.2,2024-11-28T09:16:28.553Z
sensor.balkonkraftwerk_power,616.7,2024-11-28T09:16:33.553Z
sensor.balkonkraftwerk_power,619.2,2024-11-28T09:16:38.553Z
sensor.balkonkraftwerk_power,621.8,2024-11-28T09:16:43.556Z
sensor.balkonkraftwerk_power,622.6,2024-11-28T09:16:48.556Z
sensor.balkonkraftwerk_power,625.1,2024-11-28T09:16:53.553Z
sensor.balkonkraftwerk_power,626.9,2024-11-28T09:16:58.555Z
sensor.balkonkraftwerk_power,629.0,2024-11-28T09:17:03.554Z
sensor.balkonkraftwerk_power,629.8,2024-11-28T09:17:08.554Z
sensor.balkonkraftwerk_power,631.2,2024-11-28T09:17:13.555Z
sensor.balkonkraftwerk_power,630.8,2024-11-28T09:17:18.557Z
sensor.balkonkraftwerk_power,635.1,2024-11-28T09:17:23.554Z
sensor.balkonkraftwerk_power,640.2,2024-11-28T09:17:28.554Z
sensor.balkonkraftwerk_power,642.3,2024-11-28T09:17:33.555Z
sensor.balkonkraftwerk_power,532.7,2024-11-28T09:17:38.554Z
sensor.balkonkraftwerk_power,283.2,2024-11-28T09:17:43.555Z
sensor.balkonkraftwerk_power,159.1,2024-11-28T09:17:48.555Z
sensor.balkonkraftwerk_power,420.8,2024-11-28T09:17:53.556Z
sensor.balkonkraftwerk_power,368.2,2024-11-28T09:17:58.556Z
sensor.balkonkraftwerk_power,332.4,2024-11-28T09:18:03.554Z
sensor.balkonkraftwerk_power,443.9,2024-11-28T09:18:08.553Z
sensor.balkonkraftwerk_power,191.6,2024-11-28T09:18:13.554Z
sensor.balkonkraftwerk_power,139.7,2024-11-28T09:18:18.553Z
sensor.balkonkraftwerk_power,125.6,2024-11-28T09:18:23.556Z
sensor.balkonkraftwerk_power,120.5,2024-11-28T09:18:28.557Z
sensor.balkonkraftwerk_power,117.8,2024-11-28T09:18:33.555Z
sensor.balkonkraftwerk_power,115.5,2024-11-28T09:18:38.554Z
sensor.balkonkraftwerk_power,113.7,2024-11-28T09:18:43.553Z
sensor.balkonkraftwerk_power,113.0,2024-11-28T09:18:48.555Z
sensor.balkonkraftwerk_power,113.7,2024-11-28T09:18:58.555Z
sensor.balkonkraftwerk_power,114.5,2024-11-28T09:19:03.555Z
sensor.balkonkraftwerk_power,116.9,2024-11-28T09:19:08.558Z
sensor.balkonkraftwerk_power,116.1,2024-11-28T09:19:13.556Z
sensor.balkonkraftwerk_power,114.5,2024-11-28T09:19:18.555Z
sensor.balkonkraftwerk_power,113.9,2024-11-28T09:19:23.556Z
sensor.balkonkraftwerk_power,114.1,2024-11-28T09:19:28.555Z
sensor.balkonkraftwerk_power,115.7,2024-11-28T09:19:33.557Z
sensor.balkonkraftwerk_power,119.1,2024-11-28T09:19:38.554Z
sensor.balkonkraftwerk_power,122.9,2024-11-28T09:19:43.562Z
sensor.balkonkraftwerk_power,129.4,2024-11-28T09:19:48.561Z
sensor.balkonkraftwerk_power,141.1,2024-11-28T09:19:53.568Z
sensor.balkonkraftwerk_power,322.0,2024-11-28T09:19:58.567Z
sensor.balkonkraftwerk_power,562.0,2024-11-28T09:20:03.567Z
sensor.balkonkraftwerk_power,528.4,2024-11-28T09:20:08.568Z
sensor.balkonkraftwerk_power,530.1,2024-11-28T09:20:13.566Z
sensor.balkonkraftwerk_power,270.9,2024-11-28T09:20:18.570Z
sensor.balkonkraftwerk_power,156.2,2024-11-28T09:20:23.571Z
sensor.balkonkraftwerk_power,145.6,2024-11-28T09:20:28.568Z
sensor.balkonkraftwerk_power,155.5,2024-11-28T09:20:33.569Z
sensor.balkonkraftwerk_power,213.2,2024-11-28T09:20:38.569Z
sensor.balkonkraftwerk_power,154.5,2024-11-28T09:20:43.569Z
sensor.balkonkraftwerk_power,175.1,2024-11-28T09:20:48.570Z
sensor.balkonkraftwerk_power,231.4,2024-11-28T09:20:53.570Z
sensor.balkonkraftwerk_power,115.9,2024-11-28T09:20:58.571Z
sensor.balkonkraftwerk_power,125.4,2024-11-28T09:21:03.568Z
sensor.balkonkraftwerk_power,433.2,2024-11-28T09:21:08.570Z
sensor.balkonkraftwerk_power,288.3,2024-11-28T09:21:13.569Z
sensor.balkonkraftwerk_power,331.6,2024-11-28T09:21:18.569Z
sensor.balkonkraftwerk_power,389.2,2024-11-28T09:21:23.568Z
sensor.balkonkraftwerk_power,497.5,2024-11-28T09:21:28.567Z
sensor.balkonkraftwerk_power,526.1,2024-11-28T09:21:33.567Z
sensor.balkonkraftwerk_power,441.8,2024-11-28T09:21:38.569Z
sensor.balkonkraftwerk_power,125.5,2024-11-28T09:21:43.568Z
sensor.balkonkraftwerk_power,73.0,2024-11-28T09:21:48.568Z
sensor.balkonkraftwerk_power,68.7,2024-11-28T09:21:53.568Z
sensor.balkonkraftwerk_power,67.2,2024-11-28T09:21:58.619Z
sensor.balkonkraftwerk_power,67.8,2024-11-28T09:22:03.621Z
sensor.balkonkraftwerk_power,70.6,2024-11-28T09:22:08.621Z
sensor.balkonkraftwerk_power,75.1,2024-11-28T09:22:13.618Z
sensor.balkonkraftwerk_power,80.7,2024-11-28T09:22:18.618Z
sensor.balkonkraftwerk_power,85.4,2024-11-28T09:22:23.621Z
sensor.balkonkraftwerk_power,180.2,2024-11-28T09:22:28.619Z
sensor.balkonkraftwerk_power,610.2,2024-11-28T09:22:33.618Z
sensor.balkonkraftwerk_power,455.4,2024-11-28T09:22:38.619Z
sensor.balkonkraftwerk_power,128.4,2024-11-28T09:22:43.623Z
sensor.balkonkraftwerk_power,123.8,2024-11-28T09:22:48.619Z
sensor.balkonkraftwerk_power,462.9,2024-11-28T09:22:53.622Z
sensor.balkonkraftwerk_power,559.8,2024-11-28T09:22:58.620Z
sensor.balkonkraftwerk_power,295.6,2024-11-28T09:23:03.622Z
sensor.balkonkraftwerk_power,448.7,2024-11-28T09:23:08.619Z
sensor.balkonkraftwerk_power,593.0,2024-11-28T09:23:13.619Z
sensor.balkonkraftwerk_power,624.6,2024-11-28T09:23:18.618Z
sensor.balkonkraftwerk_power,608.5,2024-11-28T09:23:23.621Z
sensor.balkonkraftwerk_power,605.7,2024-11-28T09:23:28.619Z
sensor.balkonkraftwerk_power,636.9,2024-11-28T09:23:33.622Z
sensor.balkonkraftwerk_power,637.7,2024-11-28T09:23:38.620Z
sensor.balkonkraftwerk_power,639.5,2024-11-28T09:23:43.621Z
sensor.balkonkraftwerk_power,639.8,2024-11-28T09:23:48.623Z
sensor.balkonkraftwerk_power,641.9,2024-11-28T09:23:53.621Z
sensor.balkonkraftwerk_power,644.5,2024-11-28T09:23:58.620Z
sensor.balkonkraftwerk_power,645.4,2024-11-28T09:24:03.673Z
sensor.balkonkraftwerk_power,648.5,2024-11-28T09:24:08.673Z
sensor.balkonkraftwerk_power,650.9,2024-11-28T09:24:13.673Z
sensor.balkonkraftwerk_power,590.6,2024-11-28T09:24:18.677Z
sensor.balkonkraftwerk_power,513.0,2024-11-28T09:24:23.671Z
sensor.balkonkraftwerk_power,288.2,2024-11-28T09:24:28.673Z
sensor.balkonkraftwerk_power,193.0,2024-11-28T09:24:33.670Z
sensor.balkonkraftwerk_power,442.5,2024-11-28T09:24:38.671Z
sensor.balkonkraftwerk_power,347.1,2024-11-28T09:24:43.671Z
sensor.balkonkraftwerk_power,189.6,2024-11-28T09:24:48.671Z
